iter	RMSE	AverageGain:top=10
338	0.1262604123	0.03493174603
339	0.1261996414	0.03493174603
340	0.1261529308	0.03493174603
341	0.1261040677	0.03493174603
342	0.1260800197	0.03493174603
343	0.1260039221	0.03493174603
344	0.1259428013	0.03493174603
345	0.1258661775	0.03493174603
346	0.1258498586	0.03493174603
347	0.125808682	0.03493174603
348	0.1257288144	0.03493174603
349	0.1256890946	0.03493174603
350	0.1256686523	0.03493174603
351	0.1256291908	0.03493174603
352	0.1255765707	0.03493174603
353	0.1255661966	0.03493174603
354	0.1255352231	0.03493174603
355	0.1255002977	0.03493174603
356	0.1254684359	0.03493174603
357	0.1253756245	0.03493174603
358	0.125329584	0.03493174603
359	0.1252794349	0.03493174603
360	0.1252622992	0.03493174603
361	0.125227795	0.03493174603
362	0.1251840167	0.03493174603
363	0.1250861126	0.03493174603
364	0.1250677588	0.03493174603
365	0.1250464929	0.03493174603
366	0.1249549649	0.03493174603
367	0.1249019581	0.03493174603
368	0.1248814524	0.03493174603
369	0.1248045151	0.03493174603
370	0.1247725045	0.03493174603
371	0.1247557815	0.03493174603
372	0.1247360158	0.03493174603
373	0.1246831601	0.03503174603
374	0.1245960254	0.03503174603
375	0.1245770992	0.03503174603
376	0.1245341336	0.03503174603
377	0.124498918	0.03503174603
378	0.1244580069	0.03503174603
379	0.1244247923	0.03503174603
380	0.1243993369	0.03503174603
381	0.1243155454	0.03503174603
382	0.1242507996	0.03503174603
383	0.1242319399	0.03503174603
384	0.1242227275	0.03503174603
385	0.1241596278	0.03503174603
386	0.1241340707	0.03503174603
387	0.1241183498	0.03503174603
388	0.1240335283	0.03503174603
389	0.1239644956	0.03503174603
390	0.1239272068	0.03503174603
391	0.1239110961	0.03503174603
392	0.123834314	0.03503174603
393	0.1237994554	0.03503174603
394	0.1237296674	0.03503174603
395	0.1236992021	0.03503174603
396	0.1236835289	0.03503174603
397	0.12365087	0.03503174603
398	0.1236436782	0.03503174603
399	0.123617963	0.03503174603
400	0.1235994442	0.03503174603
401	0.1235842141	0.03503174603
402	0.1235670686	0.03503174603
403	0.1235520133	0.03503174603
404	0.1234844264	0.03503174603
405	0.1234496465	0.03503174603
406	0.1234190258	0.03503174603
407	0.1233601168	0.03503174603
408	0.12330233	0.03503174603
409	0.1232446697	0.03503174603
410	0.1231893415	0.03503174603
411	0.1231432628	0.03503174603
412	0.1230629408	0.03503174603
413	0.1230091703	0.03503174603
414	0.1229672483	0.03503174603
415	0.1229189464	0.03503174603
416	0.1228357058	0.03513174603
417	0.1227846031	0.03513174603
418	0.1227539926	0.03513174603
419	0.1227179939	0.03513174603
420	0.1226869952	0.03513174603
421	0.1226067103	0.03513174603
422	0.122567641	0.03513174603
423	0.1225501823	0.03513174603
424	0.1225432091	0.03513174603
425	0.1225254867	0.03513174603
426	0.1224619503	0.03513174603
427	0.122430595	0.03513174603
428	0.1223624615	0.03513174603
429	0.1223036625	0.03513174603
430	0.1222566423	0.03513174603
431	0.1222112592	0.03513174603
432	0.1222061766	0.03513174603
433	0.1221969588	0.03513174603
434	0.1221640414	0.03513174603
435	0.1221086438	0.03513174603
436	0.1220562768	0.03513174603
437	0.1220371482	0.03513174603
438	0.1220130707	0.03513174603
439	0.121998366	0.03513174603
440	0.1219851173	0.03513174603
441	0.1219580112	0.03513174603
442	0.1219499242	0.03513174603
443	0.1219367842	0.03513174603
444	0.1219168256	0.03513174603
445	0.1218397457	0.03523174603
446	0.121809873	0.03523174603
447	0.1216966034	0.03523174603
448	0.121679303	0.03523174603
449	0.1216253469	0.03523174603
450	0.1216050481	0.03523174603
451	0.121584288	0.03523174603
452	0.1215476597	0.03533174603
453	0.1215198795	0.03533174603
454	0.1214654827	0.03533174603
455	0.1214217957	0.03523174603
456	0.1213796834	0.03523174603
457	0.1213254003	0.03523174603
458	0.1213131565	0.03523174603
459	0.1213008257	0.03533174603
460	0.1212451448	0.03523174603
461	0.1212320835	0.03523174603
462	0.1212196003	0.03523174603
463	0.1212109679	0.03523174603
464	0.1211532186	0.03533174603
465	0.1211203772	0.03533174603
466	0.1210746689	0.03533174603
467	0.121045319	0.03533174603
468	0.1210108071	0.03533174603
469	0.1209829328	0.03533174603
470	0.1209708766	0.03533174603
471	0.120930381	0.03533174603
472	0.1208502505	0.03523174603
473	0.1208061037	0.03523174603
474	0.1207241266	0.03523174603
475	0.1207077252	0.03523174603
476	0.1206537136	0.03523174603
477	0.1206126539	0.03533174603
478	0.1205728634	0.03523174603
479	0.1205568451	0.03523174603
480	0.1205228059	0.03523174603
481	0.1204790623	0.03533174603
482	0.1204541274	0.03523174603
483	0.1204287435	0.03523174603
484	0.1203727079	0.03523174603
485	0.1203482959	0.03523174603
486	0.1203163786	0.03523174603
487	0.1202911786	0.03523174603
488	0.1202659133	0.03523174603
489	0.1202145982	0.03523174603
490	0.1201563193	0.03523174603
491	0.1200742711	0.03523174603
492	0.1200081591	0.03533174603
493	0.1199410613	0.03533174603
494	0.1199217029	0.03533174603
495	0.1198816811	0.03533174603
496	0.1198785714	0.03533174603
497	0.1198601441	0.03533174603
498	0.1198027538	0.03533174603
499	0.1197052663	0.03533174603
500	0.1196731784	0.03533174603
501	0.119661371	0.03533174603
502	0.1196435652	0.03533174603
503	0.1196333872	0.03533174603
504	0.1195936664	0.03533174603
505	0.1195784205	0.03533174603
506	0.1195316303	0.03533174603
507	0.1194843609	0.03533174603
508	0.1194745453	0.03533174603
509	0.1194395752	0.03533174603
510	0.1194281557	0.03533174603
511	0.1194076521	0.03533174603
512	0.1193635676	0.03533174603
513	0.1192852235	0.03533174603
514	0.1192679981	0.03533174603
515	0.1192491897	0.03533174603
516	0.1192276262	0.03533174603
517	0.1191899295	0.03533174603
518	0.1191787855	0.03533174603
519	0.1191099797	0.03533174603
520	0.119042854	0.03533174603
521	0.1189992185	0.03533174603
522	0.1189810463	0.03533174603
523	0.1189260794	0.03533174603
524	0.1189037509	0.03533174603
525	0.1188641682	0.03533174603
526	0.1188185537	0.03533174603
527	0.1187947817	0.03533174603
528	0.1187319654	0.03533174603
529	0.118675812	0.03533174603
530	0.1186234021	0.03533174603
531	0.1186091472	0.03533174603
532	0.1185789446	0.03533174603
533	0.1185271873	0.03533174603
534	0.1184986873	0.03533174603
535	0.1184519724	0.03533174603
536	0.1184347077	0.03533174603
537	0.1184009801	0.03533174603
538	0.1183432893	0.03533174603
539	0.1183228935	0.03533174603
540	0.1183012235	0.03533174603
541	0.1182542578	0.03533174603
542	0.118215733	0.03533174603
543	0.1181716691	0.03533174603
544	0.118077901	0.03533174603
545	0.1180228918	0.03533174603
546	0.1180034806	0.03533174603
547	0.1179655789	0.03533174603
548	0.1179458985	0.03533174603
549	0.1179283847	0.03533174603
550	0.1179215123	0.03533174603
551	0.1178648165	0.03533174603
552	0.1178542922	0.03533174603
553	0.1178043883	0.03533174603
554	0.1177876011	0.03533174603
555	0.1177433175	0.03533174603
556	0.1176852478	0.03533174603
557	0.1176481131	0.03533174603
558	0.1176392329	0.03533174603
559	0.1176210931	0.03533174603
560	0.1175638407	0.03533174603
561	0.117537023	0.03533174603
562	0.117514549	0.03533174603
563	0.1174736283	0.03533174603
564	0.1174639999	0.03533174603
565	0.117397735	0.03533174603
566	0.1173705791	0.03533174603
567	0.1173395159	0.03533174603
568	0.1172444161	0.03533174603
569	0.1171648755	0.03533174603
570	0.1171330547	0.03533174603
571	0.1171168061	0.03533174603
572	0.1170881695	0.03533174603
573	0.117028982	0.03533174603
574	0.117013264	0.03533174603
575	0.1169734862	0.03533174603
576	0.1169634701	0.03533174603
577	0.1169546728	0.03533174603
578	0.1169371194	0.03533174603
579	0.1169211684	0.03533174603
580	0.1169087015	0.03533174603
581	0.1168966479	0.03533174603
582	0.11687939	0.03533174603
583	0.1168601739	0.03533174603
584	0.116841245	0.03533174603
585	0.1168164338	0.03533174603
586	0.1168104871	0.03533174603
587	0.1167676678	0.03533174603
588	0.1167592242	0.03533174603
589	0.1167272488	0.03533174603
590	0.1167009329	0.03533174603
591	0.1166118509	0.03533174603
592	0.1165986667	0.03533174603
593	0.1165904415	0.03533174603
594	0.1165788534	0.03533174603
595	0.1165332225	0.03533174603
596	0.1164956109	0.03533174603
597	0.1164460566	0.03533174603
598	0.1163925558	0.03533174603
599	0.116337855	0.03533174603
600	0.1162979384	0.03533174603
601	0.1162872816	0.03533174603
602	0.1162664162	0.03543174603
603	0.1162454044	0.03543174603
604	0.1161947865	0.03543174603
605	0.1161610468	0.03543174603
606	0.1161146873	0.03543174603
607	0.1160884852	0.03543174603
608	0.1160398409	0.03543174603
609	0.115999045	0.03543174603
610	0.1159318958	0.03543174603
611	0.115911394	0.03543174603
612	0.1158888216	0.03543174603
613	0.1158373946	0.03543174603
614	0.1158190792	0.03543174603
615	0.1158111699	0.03553174603
616	0.1157750498	0.03553174603
617	0.1157122992	0.03543174603
618	0.1156951043	0.03543174603
619	0.1156772867	0.03543174603
620	0.1155882262	0.03543174603
621	0.1155455216	0.03543174603
622	0.1155378415	0.03543174603
623	0.1154926081	0.03543174603
624	0.115434868	0.03543174603
625	0.1154077804	0.03553174603
626	0.1153649374	0.03553174603
627	0.1153574821	0.03553174603
628	0.1153239764	0.03553174603
629	0.1152643104	0.03543174603
630	0.1152554949	0.03543174603
631	0.1152303154	0.03543174603
632	0.1152086356	0.03543174603
633	0.1152014205	0.03553174603
634	0.1151844945	0.03553174603
635	0.1151453983	0.03553174603
636	0.1150996874	0.03553174603
637	0.1150912578	0.03553174603
638	0.1150581132	0.03553174603
639	0.1150188747	0.03553174603
640	0.1149592438	0.03553174603
641	0.1148856498	0.03553174603
642	0.1148535415	0.03553174603
643	0.114837187	0.03553174603
644	0.1148289851	0.03553174603
645	0.1148005016	0.03553174603
646	0.1147549125	0.03563174603
647	0.1147426667	0.03563174603
648	0.1146723027	0.03563174603
649	0.1146297083	0.03563174603
650	0.1145698788	0.03563174603
651	0.1145596945	0.03563174603
652	0.1145015726	0.03563174603
653	0.1144646107	0.03563174603
654	0.1144320295	0.03563174603
655	0.1143661442	0.03553174603
656	0.1143408648	0.03553174603
657	0.1143216602	0.03553174603
658	0.1142503174	0.03553174603
659	0.1142051225	0.03553174603
660	0.1141399415	0.03553174603
661	0.1141060568	0.03563174603
662	0.1140917551	0.03563174603
663	0.1140510151	0.03563174603
664	0.1140228928	0.03563174603
665	0.1139757338	0.03563174603
666	0.1139093336	0.03563174603
667	0.1138800718	0.03563174603
668	0.1138621794	0.03563174603
669	0.1137916915	0.03563174603
670	0.1137491356	0.03563174603
671	0.1137421683	0.03563174603
672	0.113670931	0.03563174603
673	0.1136243825	0.03563174603
674	0.1136050893	0.03563174603
675	0.1135934389	0.03563174603
676	0.1135603501	0.03563174603
677	0.1135525838	0.03563174603
678	0.1134999193	0.03563174603
679	0.1134514318	0.03563174603
680	0.1134338639	0.03563174603
681	0.1134077722	0.03563174603
682	0.1133872774	0.03563174603
683	0.1133490171	0.03563174603
684	0.1133215007	0.03563174603
685	0.1132437326	0.03563174603
686	0.1132376704	0.03563174603
687	0.1132314355	0.03563174603
688	0.1132042944	0.03563174603
689	0.1131588047	0.03563174603
690	0.1131420044	0.03563174603
691	0.1130597938	0.03563174603
692	0.1130262762	0.03563174603
693	0.1130088833	0.03563174603
694	0.1129448052	0.03563174603
695	0.112901638	0.03563174603
696	0.1128733066	0.03563174603
697	0.1128050293	0.03563174603
698	0.1127532772	0.03563174603
699	0.1126777615	0.03563174603
700	0.1126623254	0.03563174603
701	0.1126197555	0.03563174603
702	0.1125440979	0.03563174603
703	0.1125093462	0.03563174603
704	0.1124629646	0.03563174603
705	0.11241929	0.03563174603
706	0.1123610403	0.03563174603
707	0.1123333482	0.03563174603
708	0.1122988625	0.03563174603
709	0.1122604846	0.03563174603
710	0.1121983775	0.03563174603
711	0.1121434315	0.03563174603
712	0.1121362898	0.03563174603
713	0.1121096314	0.03563174603
714	0.1120454155	0.03563174603
715	0.1120252229	0.03563174603
716	0.1119906659	0.03563174603
717	0.1119432974	0.03563174603
718	0.1119246415	0.03563174603
719	0.1118899253	0.03563174603
720	0.1118758193	0.03563174603
721	0.1118440071	0.03563174603
722	0.1117978512	0.03563174603
723	0.1117690028	0.03563174603
724	0.111728454	0.03563174603
725	0.111719608	0.03563174603
726	0.1116883777	0.03563174603
727	0.1116570033	0.03563174603
728	0.1116466387	0.03563174603
729	0.1115631134	0.03563174603
730	0.1115560262	0.03563174603
731	0.1115449941	0.03563174603
732	0.1114885277	0.03563174603
733	0.1114494696	0.03563174603
734	0.11144061	0.03563174603
735	0.1114243993	0.03563174603
736	0.1113847838	0.03563174603
737	0.1113425444	0.03563174603
738	0.1113258259	0.03563174603
739	0.1112980739	0.03563174603
740	0.1112307209	0.03563174603
741	0.1112246648	0.03563174603
742	0.1111906387	0.03563174603
743	0.1111377299	0.03563174603
744	0.1110615325	0.03563174603
745	0.1110114229	0.03563174603
746	0.1109967874	0.03563174603
747	0.1109549144	0.03563174603
748	0.1109117004	0.03563174603
749	0.1108773619	0.03563174603
750	0.1108708052	0.03563174603
751	0.1108649654	0.03563174603
752	0.1107931363	0.03563174603
753	0.1107370962	0.03563174603
754	0.1107227384	0.03563174603
755	0.1107049971	0.03563174603
756	0.1106873506	0.03563174603
757	0.1106671682	0.03563174603
758	0.1106421587	0.03563174603
759	0.110616647	0.03563174603
760	0.1106017863	0.03563174603
761	0.1105646195	0.03563174603
762	0.1105300117	0.03563174603
763	0.1104774099	0.03563174603
764	0.1104536176	0.03563174603
765	0.1104322649	0.03563174603
766	0.1103745299	0.03563174603
767	0.1103171095	0.03563174603
768	0.1102572497	0.03563174603
769	0.1102280247	0.03563174603
770	0.1101631561	0.03563174603
771	0.1101285989	0.03563174603
772	0.1100982922	0.03563174603
773	0.110080829	0.03563174603
774	0.1100751938	0.03563174603
775	0.1100539834	0.03563174603
776	0.1100405484	0.03563174603
777	0.1099912122	0.03563174603
778	0.1099634459	0.03563174603
779	0.1099119633	0.03563174603
780	0.1098514618	0.03563174603
781	0.1098166644	0.03563174603
782	0.1097763503	0.03563174603
783	0.1097185197	0.03563174603
784	0.1097001053	0.03563174603
785	0.109675773	0.03563174603
786	0.1096092254	0.03563174603
787	0.1095578296	0.03563174603
788	0.1095080715	0.03563174603
789	0.1094806342	0.03563174603
790	0.1094554833	0.03563174603
791	0.1094115521	0.03563174603
792	0.1093807162	0.03563174603
793	0.1093522534	0.03563174603
794	0.1093383586	0.03563174603
795	0.1093063577	0.03563174603
796	0.1092939119	0.03563174603
797	0.1092400466	0.03563174603
798	0.109168871	0.03563174603
799	0.109146312	0.03563174603
800	0.1091148721	0.03563174603
801	0.1090741016	0.03563174603
802	0.1090555785	0.03563174603
803	0.1090272811	0.03563174603
804	0.1089937338	0.03563174603
805	0.1089783889	0.03563174603
806	0.1089731849	0.03563174603
807	0.1089478548	0.03573174603
808	0.1088873176	0.03573174603
809	0.1088107201	0.03573174603
810	0.1087818234	0.03573174603
811	0.1087436731	0.03573174603
812	0.1087224655	0.03573174603
813	0.1087027972	0.03573174603
814	0.1086847001	0.03573174603
815	0.1086385871	0.03573174603
816	0.108604058	0.03583174603
817	0.1085626715	0.03573174603
818	0.1085435003	0.03573174603
819	0.1084856838	0.03573174603
820	0.1084723292	0.03573174603
821	0.108413561	0.03573174603
822	0.1083560186	0.03573174603
823	0.1083471276	0.03573174603
824	0.1083340943	0.03573174603
825	0.1082785602	0.03573174603
826	0.1082595383	0.03573174603
827	0.1082169371	0.03583174603
828	0.1081639941	0.03583174603
829	0.1081468279	0.03583174603
830	0.1081191981	0.03583174603
831	0.1080600738	0.03583174603
832	0.108031365	0.03583174603
833	0.1079725154	0.03583174603
834	0.1079465338	0.03583174603
835	0.107922995	0.03583174603
836	0.1078840502	0.03583174603
837	0.1078521505	0.03583174603
838	0.1078029946	0.03583174603
839	0.1077676514	0.03583174603
840	0.1077198063	0.03583174603
841	0.1076960644	0.03583174603
842	0.1076783608	0.03583174603
843	0.1076361745	0.03583174603
844	0.1076034772	0.03583174603
845	0.1075625111	0.03583174603
846	0.1075326962	0.03583174603
847	0.1074714328	0.03583174603
848	0.1074483905	0.03583174603
849	0.1074125624	0.03583174603
850	0.1073303289	0.03583174603
851	0.1073178887	0.03583174603
852	0.1072975213	0.03583174603
853	0.1072729864	0.03583174603
854	0.1072231084	0.03583174603
855	0.1071921126	0.03583174603
856	0.1071627576	0.03583174603
857	0.1071483699	0.03583174603
858	0.1071403456	0.03583174603
859	0.1071342891	0.03583174603
860	0.1071086418	0.03583174603
861	0.1070454351	0.03583174603
862	0.1070283483	0.03583174603
863	0.107016121	0.03583174603
864	0.1069930955	0.03583174603
865	0.1069784664	0.03583174603
866	0.1069433949	0.03583174603
867	0.1069189559	0.03583174603
868	0.1068806591	0.03583174603
869	0.1068468526	0.03583174603
870	0.1068419753	0.03583174603
871	0.1068124195	0.03583174603
872	0.1067589384	0.03583174603
873	0.1067187481	0.03583174603
874	0.1066888898	0.03583174603
875	0.1066129434	0.03583174603
876	0.1065997334	0.03583174603
